475	0	12	100	10	0	0	0	22	2	0
476	0	3	100	10	0	0	0	22	2	0
477	0	23	0	10	0	16	0	0	2	0
478	0	23	0	10	0	32	0	0	2	0
479	0	4	0	10	0	32	0	0	2	0
480	0	8	0	10	0	16	0	8	2	0
481	0	6	0	20	0	64	0	4	2	0
482	20	14	100	10	0	0	0	18	1	160
483	0	0	0	30	0	2	0	0	2	0
484	60	17	100	5	0	0	0	19	0	160
485	60	17	100	10	0	0	0	19	0	120
486	100	16	75	10	30	0	0	19	0	180
487	0	17	80	10	100	8	0	22	2	0
488	50	0	100	10	0	0	2	16	0	100
489	90	7	100	10	0	0	0	17	0	175
490	90	12	100	15	0	32	0	18	0	175
491	0	0	0	20	0	0	0	20	2	0
492	150	16	90	5	0	0	0	18	1	200
493	100	16	95	5	0	0	0	18	1	180
494	120	10	75	5	100	0	0	18	1	180
495	1	1	100	5	0	0	0	2	1	180
496	120	7	100	5	0	0	0	17	0	190
497	20	13	100	20	100	0	0	19	0	100
498	70	0	100	5	0	0	0	19	0	140
499	40	8	100	35	0	0	0	19	0	100
500	100	0	100	10	0	0	0	18	1	180
501	70	15	100	20	30	0	0	18	1	140
502	80	14	100	10	100	0	0	18	1	160
503	60	0	100	15	0	0	0	18	1	120
504	25	0	85	10	0	0	0	19	0	100
505	50	8	85	15	0	0	0	19	0	180
506	1	0	100	15	0	0	0	18	0	160
507	70	0	100	20	0	0	0	19	0	140
508	50	5	100	15	100	0	0	18	0	100
509	80	14	0	5	0	0	0	16	1	160
510	1	8	100	5	0	0	0	19	0	160
511	100	17	0	5	100	0	0	16	0	180
512	90	6	100	15	0	0	0	18	0	175
513	0	6	0	10	0	16	0	8	2	0
514	0	6	0	10	0	16	0	72	2	0
515	0	0	100	20	0	8	0	22	2	0
516	0	2	0	15	0	0	0	22	2	0
517	120	11	85	10	0	8	0	18	1	190
518	120	4	85	10	0	8	0	18	0	190
519	0	14	0	10	0	0	0	18	2	0
520	120	11	95	5	30	0	0	18	1	190
521	1	8	100	10	0	1	0	18	0	100
522	0	0	0	20	0	0	0	2	2	0
523	0	14	0	10	0	0	0	18	2	0
524	0	14	0	10	0	16	0	8	2	0
525	0	14	100	10	0	0	0	18	2	0
526	1	0	100	5	0	0	0	19	1	190
527	0	8	0	10	0	16	4	0	2	0
528	100	14	100	10	0	0	0	18	1	180
529	0	8	0	15	0	16	0	8	2	0
530	100	5	95	5	50	8	0	18	0	180
531	95	3	100	10	10	32	0	18	1	175
532	1	8	100	10	0	0	0	19	0	160
533	120	14	100	10	0	32	0	18	1	190
534	1	13	100	10	0	0	0	18	1	160
535	95	17	100	15	0	0	0	19	0	175
536	0	0	100	15	0	0	0	22	2	0
537	85	17	95	10	40	0	0	18	1	160
538	40	0	100	15	0	0	0	18	1	100
539	90	4	100	10	0	8	0	18	0	175
540	80	2	100	10	0	0	0	82	1	160
541	0	14	0	10	0	0	0	18	2	0
542	1	0	100	5	0	0	0	19	0	190
543	90	1	100	15	0	0	0	19	0	175
544	1	10	100	10	0	0	0	19	0	160
545	120	0	100	15	0	0	0	19	0	190
546	120	0	100	5	0	0	0	18	1	190
547	75	0	100	10	10	8	0	18	1	140
548	85	1	100	10	0	0	0	18	1	160
549	75	15	100	10	100	8	0	18	1	120
550	130	13	85	5	20	0	0	19	0	195
551	130	10	85	5	20	0	0	18	1	195
552	140	15	90	5	30	0	0	18	0	200
553	140	15	90	5	30	0	0	18	1	200
554	180	10	95	5	0	0	0	19	0	220
555	100	10	100	5	0	0	0	18	1	180
556	100	13	100	5	0	0	0	18	0	180
557	50	6	100	25	100	0	0	19	0	100
558	0	0	100	30	0	0	0	22	2	0
559	120	2	100	5	0	0	0	19	0	190
560	0	17	100	20	0	0	0	22	2	0
561	0	17	0	20	0	0	0	22	2	0
562	100	16	100	10	0	8	0	18	1	140
563	65	2	100	20	100	0	0	18	1	120
564	0	0	0	20	0	0	0	20	2	0
565	15	11	100	20	0	0	1	18	1	100
566	75	10	100	10	100	0	0	18	1	140
567	0	12	0	10	0	16	4	0	2	0
568	0	13	100	15	0	0	0	22	2	0
569	40	0	100	40	0	0	0	19	0	100
570	20	6	100	20	100	0	0	19	1	100
571	40	1	100	20	100	0	0	19	0	100
572	90	4	100	10	0	8	0	18	0	175
573	90	4	100	10	0	8	0	18	0	175
574	65	13	100	20	0	32	0	82	1	120
575	100	10	100	5	30	32	0	18	1	180
576	120	12	85	5	40	0	0	18	1	190
577	40	5	100	20	0	0	1	19	0	100
578	80	8	100	20	0	0	0	19	0	160
579	0	15	0	20	0	16	0	8	2	0
580	0	3	0	10	0	16	4	0	2	0
581	100	2	100	15	0	0	-3	2	0	180
582	60	17	100	20	0	32	0	19	0	120
583	140	10	100	5	0	0	0	18	1	200
584	120	16	100	5	100	8	0	18	1	190
585	85	17	100	10	0	0	0	19	0	160
586	90	16	100	15	0	0	0	19	0	175
587	80	10	100	15	100	0	0	19	0	160
588	90	6	100	10	0	0	2	19	0	175
589	140	23	90	5	100	0	0	18	1	200
590	0	23	0	10	100	0	0	70	2	0
591	0	8	0	20	0	32	0	8	2	0
592	95	4	95	10	0	0	0	19	0	175
593	100	15	90	10	0	0	0	19	0	180
594	0	0	0	30	0	16	0	8	2	0
595	40	12	100	40	0	0	0	18	0	100
596	85	11	100	10	20	0	0	19	0	160
597	80	6	100	15	100	0	0	19	0	160
598	100	7	100	5	0	0	0	18	1	180
599	120	0	100	10	0	0	0	19	0	175
600	1	23	90	10	0	0	0	18	1	100
601	90	6	100	15	0	0	0	18	1	175
602	20	17	100	10	0	0	0	19	0	160
603	160	14	100	10	0	0	0	18	1	200
604	85	14	100	10	100	0	0	19	0	160
605	0	3	0	20	0	0	0	70	2	0
606	90	0	100	15	0	0	0	18	1	175
607	85	7	100	10	20	0	0	18	0	160
608	150	10	100	5	0	8	-3	2	1	200
609	0	4	0	10	0	16	0	72	2	0
610	70	8	0	10	0	0	0	19	0	140
611	125	12	100	10	0	0	0	19	0	190
612	90	11	100	10	0	32	0	18	1	175
613	90	7	100	10	0	0	0	19	0	175
614	0	14	0	10	0	0	0	18	2	0
615	80	7	100	10	0	0	0	18	0	160
616	0	0	0	15	0	0	3	6	2	0
617	75	4	100	10	0	0	0	19	0	140
618	0	12	100	10	0	0	0	86	2	0
619	100	8	100	5	0	0	0	19	0	180
620	0	0	0	20	0	0	0	20	2	0
621	80	17	100	15	100	0	0	19	0	160
622	0	3	100	20	0	0	0	22	2	0
623	70	12	100	15	100	0	0	19	0	140
624	80	13	100	10	30	0	0	19	0	160
625	0	13	0	10	0	16	0	0	2	0
626	0	12	0	10	0	16	0	0	2	0
627	0	23	0	10	0	16	0	0	2	0
628	0	14	0	10	0	16	0	0	2	0
629	80	12	100	10	0	0	0	18	1	160
630	80	10	100	10	0	0	0	18	1	160
631	80	11	100	10	0	0	0	18	1	160
632	0	14	0	5	0	16	-7	16	2	0
633	0	14	0	10	0	16	0	16	2	0
634	0	14	0	10	0	16	0	16	2	0
