418	招式学习器93	complete
419	招式学习器94	complete
420	招式学习器95	complete
421	招式学习器96	complete
422	招式学习器97	complete
423	招式学习器98	complete
424	招式学习器99	complete
425	招式学习器100	complete
426	招式学习器101	complete
427	招式学习器102	complete
428	招式学习器103	complete
429	招式学习器104	complete
430	招式学习器105	complete
431	招式学习器106	complete
432	招式学习器107	complete
433	招式学习器108	complete
434	招式学习器109	complete
435	招式学习器110	complete
436	招式学习器111	complete
437	招式学习器112	complete
438	招式学习器113	complete
439	招式学习器114	complete
440	招式学习器115	complete
441	招式学习器116	complete
442	招式学习器117	complete
443	招式学习器118	complete
444	招式学习器119	complete
445	招式学习器120	complete
446	巧可果	complete
447	千香果	complete
448	烛木果	complete
449	罗子果	complete
450	番荔果	complete
451	莲蒲果	complete
452	通通果	complete
453	腰木果	complete
454	棱瓜果	complete
455	福禄果	complete
456	扁樱果	complete
457	草蚕果	complete
458	佛柑果	complete
459	莓榴果	complete
460	刺耳果	complete
461	霹霹果	complete
462	灯浆果	complete
463	奇秘果	complete
464	释陀果	complete
465	嘉珍果	complete
466	雾莲果	complete
467	洛玫果	complete
468	亚开果	complete
469	香罗果	complete
470	圆形护符	complete
471	闪耀护符	complete
472	虹色之羽	complete
473	银色之羽	complete
474	火山镇石	complete
475	光明石	complete
476	黑暗石	complete
477	太阳之笛	complete
478	月亮之笛	complete
479	葛拉西蒂亚花	complete
480	基因之楔	complete
481	现形镜	complete
482	惩戒之壶	complete
483	索尔合体器	complete
484	奈克洛分离器	complete
485	腐朽的剑	complete
486	腐朽的盾	complete
487	金刚宝珠	complete
488	白玉宝珠	complete
489	白金宝珠	complete
490	拳头石板	complete
491	蓝天石板	complete
492	剧毒石板	complete
493	大地石板	complete
494	岩石石板	complete
495	玉虫石板	complete
496	妖怪石板	complete
497	钢铁石板	complete
498	火球石板	complete
499	水滴石板	complete
500	碧绿石板	complete
501	雷电石板	complete
502	神奇石板	complete
503	冰柱石板	complete
504	龙之石板	complete
505	恶颜石板	complete
506	妖精石板	complete
507	战斗存储碟	complete
508	飞翔存储碟	complete
509	毒存储碟	complete
510	大地存储碟	complete
511	岩石存储碟	complete
512	虫子存储碟	complete
513	幽灵存储碟	complete
514	钢铁存储碟	complete
515	火焰存储碟	complete
516	清水存储碟	complete
517	青草存储碟	complete
518	电子存储碟	complete
519	精神存储碟	complete
520	冰雪存储碟	complete
521	龙存储碟	complete
522	黑暗存储碟	complete
523	妖精存储碟	complete
524	火焰卡带	complete
525	水流卡带	complete
526	闪电卡带	complete
527	冰冻卡带	complete
528	朱红色花蜜	complete
529	金黄色花蜜	complete
530	桃粉色花蜜	complete
531	兰紫色花蜜	complete
532	究极奈克洛Z	complete
533	妙蛙花石	complete
534	喷火龙石X	complete
535	喷火龙石Y	complete
536	水箭龟石	complete
537	大针蜂石	complete
538	大比鸟石	complete
539	胡地石	complete
540	呆壳兽石	complete
541	耿鬼石	complete
542	袋兽石	complete
543	凯罗斯石	complete
544	暴鲤龙石	complete
545	化石翼龙石	complete
546	超梦石X	complete
547	超梦石Y	complete
548	电龙石	complete
549	大钢蛇石	complete
550	巨钳螳螂石	complete
551	赫拉克罗斯石	complete
552	黑鲁加石	complete
553	班基拉斯石	complete
554	蜥蜴王石	complete
555	火焰鸡石	complete
556	巨沼怪石	complete
557	沙奈朵石	complete
558	勾魂眼石	complete
559	大嘴娃石	complete
560	波士可多拉石	complete
561	恰雷姆石	complete
562	雷电兽石	complete
563	巨牙鲨石	complete
564	喷火驼石	complete
565	七夕青鸟石	complete
566	诅咒娃娃石	complete
567	阿勃梭鲁石	complete
568	冰鬼护石	complete
569	暴飞龙石	complete
570	巨金怪石	complete
571	拉帝亚斯石	complete
572	拉帝欧斯石	complete
573	长耳兔石	complete
574	烈咬陆鲨石	complete
575	路卡利欧石	complete
576	暴雪王石	complete
577	艾路雷朵石	complete
578	差不多娃娃石	complete
579	蒂安希石	complete
580	一般Z	complete
581	格斗Z	complete
582	飞行Z	complete
583	毒Z	complete
584	地面Z	complete
585	岩石Z	complete
586	虫Z	complete
587	幽灵Z	complete
588	钢Z	complete
589	火Z	complete
590	水Z	complete
591	草Z	complete
592	电Z	complete
593	超能力Z	complete
594	冰Z	complete
595	龙Z	complete
596	恶Z	complete
597	妖精Z	complete
598	阿罗雷Z	complete
599	狙射树枭Z	complete
600	伊布Z	complete
601	炽焰咆哮虎Z	complete
602	杖尾鳞甲龙Z	complete
603	露奈雅拉Z	complete
604	鬃岩狼人Z	complete
605	玛夏多Z	complete
606	梦幻Z	complete
607	谜拟丘Z	complete
608	皮卡丘Z	complete
609	智皮卡Z	complete
610	西狮海壬Z	complete
611	卡比兽Z	complete
612	索尔迦雷欧Z	complete
613	卡璞Z	complete
614	驱劲能量	complete
615	机变骰子	complete
616	清净坠饰	complete
617	特性护具	complete
618	模仿香草	complete
619	升级数据	complete
620	电力增幅器	complete
621	础石面具	complete
622	火灶面具	complete
623	水井面具	complete
624	碧草面具	complete
625	烧焦的种子	complete
626	熔岩增幅器	complete
627	古代王冠	complete
628	头盖化石	complete
629	盾甲化石	complete
630	背盖化石	complete
631	羽毛化石	complete
632	颚之化石	complete
633	鳍之化石	complete
634	化石鸟	complete
635	化石鱼	complete
636	化石龙	complete
637	化石海兽	complete
638	楔石	complete
639	银色王冠	complete
640	金色王冠	complete
641	许愿星块	complete
642	力量护腕	complete
643	力量腰带	complete
644	力量镜	complete
645	力量束带	complete
646	力量护踝	complete
647	力量负重	complete
648	幸运薰香	complete
649	饱腹薰香	complete
650	奇异薰香	complete
651	洁净薰香	complete
652	岩石薰香	complete
653	花朵薰香	complete
654	涟潮薰香	complete
655	一般宝石	complete
656	格斗宝石	complete
657	飞行宝石	complete
658	毒之宝石	complete
659	地面宝石	complete
660	岩石宝石	complete
661	虫之宝石	complete
662	幽灵宝石	complete
663	钢之宝石	complete
664	火之宝石	complete
665	水之宝石	complete
666	草之宝石	complete
667	电之宝石	complete
668	超能力宝石	complete
669	冰之宝石	complete
670	龙之宝石	complete
671	恶之宝石	complete
672	妖精宝石	complete
673	广角镜	complete
674	力量头带	complete
675	博识眼镜	complete
676	达人带	complete
677	光之黏土	complete
678	生命宝珠	complete
679	强力香草	complete
680	剧毒宝珠	complete
681	火焰宝珠	complete
682	速度粉	complete
683	气势披带	complete
684	对焦镜	complete
685	节拍器	complete
686	黑色铁球	complete
687	后攻之尾	complete
688	红线	complete
689	黑色污泥	complete
690	冰冷岩石	complete
691	沙沙岩石	complete
692	炽热岩石	complete
693	潮湿岩石	complete
694	紧缠钩爪	complete
695	讲究围巾	complete
696	讲究眼镜	complete
697	附着针	complete
698	美丽空壳	complete
699	大根茎	complete
700	进化奇石	complete
701	轻石	complete
702	凸凸头盔	complete
703	气球	complete
704	红牌	complete
705	标靶	complete
706	紧绑束带	complete
707	球根	complete
708	充电电池	complete
709	逃脱按键	complete
710	弱点保险	complete
711	突击背心	complete
712	光苔	complete
713	雪丸	complete
714	防尘护目镜	complete
715	胆怯球	complete
716	大地膜	complete
717	部位护具	complete
718	电气种子	complete
719	青草种子	complete
720	薄雾种子	complete
721	精神种子	complete
722	避难包包	complete
723	客房服务	complete
724	打空保险	complete
725	厚底靴	complete
726	万能伞	complete
727	爽喉喷雾	complete
728	怪力石	complete
729	拉普拉斯石	complete
730	巴大蝶石	complete
731	灰尘山石	complete
732	卡比兽石	complete
733	巨钳蟹石	complete
734	颤弦蝾螈石	complete
735	巨炭山石	complete
736	铝钢龙石	complete
737	暴噬龟石	complete
738	大王铜象石	complete
739	苹裹丰蜜龙石	complete
740	以欧路普石	complete
741	长毛巨魔石	complete
742	药品	complete
743	焚焰蚣石	complete
744	沙螺蟒石	complete
745	霜奶仙石	complete
746	电气巨大宝珠	complete
747	拳击手套	complete
748	密探斗篷	complete
749	自由空间22	complete
