69	利用引力将对手甩飞；出去。给予对手和自；己等级相同的伤害。	complete
70	使出浑身力气殴打对；手进行攻击。	complete
71	吸取对手的养分进行；攻击。可以回复给予；对手伤害的一半HP。	complete
72	吸取对手的养分进行；攻击。可以回复给予；对手伤害的一半HP。	complete
73	植入寄生种子后，将；在每回合一点一点吸；取对手的HP，从而用；来回复自己的HP。	complete
74	让身体一下子长大，；从而提高攻击和特攻。	complete
75	飞出叶片，切斩对手；进行攻击。容易击中；要害。	complete
76	第1回合收集满满的；日光，第2回合发射；光束进行攻击。	complete
77	撒出毒粉，从而让对；手陷入中毒状态。	complete
78	撒出麻痹粉，从而让；对手陷入麻痹状态。	complete
79	撒出催眠粉，从而让；对手陷入睡眠状态。	complete
80	在2至3回合内，散落；花瓣攻击对手。之后；自己会陷入混乱。	complete
81	用口中吐出的丝缠绕；对手，从而大幅降低；对手的速度。	complete
82	将愤怒的冲击波撞向；对手进行攻击。必定；会给予40的伤害。	complete
83	将对手困在激烈的火；焰旋涡中，在4至5回；合内进行攻击。	complete
84	发出电流刺激对手进；行攻击。有时会让对；手陷入麻痹状态。	complete
85	向对手发出强力电击；进行攻击。有时会让；对手陷入麻痹状态。	complete
86	向对手发出微弱的电；击，从而让对手陷入；麻痹状态。	complete
87	向对手劈下暴雷进行；攻击。有时会让对手；陷入麻痹状态。	complete
88	拿起小岩石，投掷对；手进行攻击。	complete
89	利用地震的冲击，攻；击自己周围所有的宝；可梦。	complete
90	吞噬对手的灵魂，从；而偷取对手的能力变；化进行攻击。	complete
91	第1回合钻入，第2回；合攻击对手。	complete
92	让对手陷入剧毒状态。；随着回合的推进，；中毒伤害会增加。	complete
93	向对手发送微弱的念；力进行攻击。有时会；使对手混乱。	complete
94	向对手发送强大的念；力进行攻击。有时会；降低对手的特防。	complete
95	施以诱导睡意的暗示，；让对手陷入睡眠状态。	complete
96	唤醒身体深处沉睡的；力量，从而提高自己；的攻击。	complete
97	让身体放松变得轻盈；，以便高速移动。大；幅提高自己的速度。	complete
98	以迅雷不及掩耳之势；扑向对手。必定能够；先制攻击。	complete
99	如果在使出招式后受；到攻击的话，会因愤；怒的力量而提高攻击。	complete
100	停止和野生宝可梦战；斗并逃走。	complete
101	显示恐怖幻影，只给；予对手和自己等级相；同的伤害。	complete
102	可以将对手最后使用；的招式，在战斗内变；成自己的招式。	complete
103	发出不由自主想要捂；起耳朵的刺耳声，从；而大幅降低对手的防；御。	complete
104	通过快速移动来制造；分身，扰乱对手，从；而提高闪避率。	complete
105	让全身的细胞获得再；生，回复一半HP。	complete
106	全身使劲，让身体变；硬，从而提高自己的；防御。	complete
107	蜷缩身体显得很小，；从而大幅提高自己的；闪避率。	complete
108	向对手喷出烟或墨汁；等，从而降低对手的；命中率。	complete
109	显示奇怪的光，扰乱；对手。使对手混乱。	complete
110	缩入壳里保护身体，；从而提高自己的防御。	complete
111	将身体蜷曲变圆，从；而提高自己的防御。	complete
112	制造坚固的壁障，从；而大幅提高自己的防；御。	complete
113	在5回合内使用神奇；的墙，减弱从对手那；受到的特殊攻击的伤；害。	complete
114	升起黑雾，将正在场；上战斗的全体宝可梦；的能力变回原点。	complete
115	在5回合内使用神奇；的墙，减弱从对手那；受到的物理攻击的伤；害。	complete
116	深深地吸口气，集中；精神。自己的攻击会；变得容易击中要害。	complete
117	在2回合内忍受攻击，；受到的伤害会2倍返还；给对手。	complete
118	挥动手指刺激自己的；大脑，从所有的招式；中任意使出1个。	complete
119	模仿对手使用的招式，；自己也使用相同招式。	complete
120	引发爆炸，攻击自己；周围所有的宝可梦。；使用后陷入濒死。	complete
121	向对手用力投掷大大；的蛋进行攻击。	complete
122	用长长的舌头，舔遍；对手进行攻击。有时；会让对手陷入麻痹状；态。	complete
123	将肮脏的浓雾吹向对；手进行攻击。有时会；让对手陷入中毒状态。	complete
124	用污泥投掷对手进行；攻击。有时会让对手；陷入中毒状态。	complete
125	用手中的骨头殴打对；手进行攻击。有时会；使对手畏缩。	complete
126	用大字形状的火焰烧；净对手。有时会让对；手陷入灼伤状态。	complete
127	以惊人的气势扑向对；手。有时会使对手畏；缩。	complete
128	用非常坚固且厚实的；贝壳，在4至5回合内；夹住对手进行攻击。	complete
129	发射星形的光攻击对；手。攻击必定会命中。	complete
130	第1回合把头缩进去，；从而提高防御。第2；回合攻击对手。	complete
131	向对手发射锐针进行；攻击。连续攻击2至5；次。	complete
132	用触手或青藤等缠绕；进行攻击。有时会降；低对手的速度。	complete
133	将头脑清空，瞬间忘；记某事，从而大幅提；高自己的特防。	complete
134	折弯汤匙引开注意，；从而降低对手的命中；率。	complete
135	回复自己最大HP的；一半。	complete
136	跳起后用膝盖撞对手；进行攻击。如果撞偏；则自己会受到伤害。	complete
137	用腹部的花纹使对手；害怕，从而让其陷入；麻痹状态。	complete
138	吃掉正在睡觉的对手；的梦进行攻击。回复；对手所受到伤害的一；半HP。	complete
139	将毒瓦斯吹到对手的；脸上，从而让对手陷；入中毒状态。	complete
140	向对手投掷圆形物体；进行攻击。连续攻击；2至5次。	complete
141	吸取血液攻击对手。；可以回复给予对手伤；害的一半HP。	complete
142	用恐怖的脸强吻对手。；让对手陷入睡眠状态。	complete
143	第2回合攻击对手。；偶尔使对手畏缩。也；容易击中要害。	complete
144	变身成对手宝可梦的；样子，能够使用和对；手完全相同的招式。	complete
145	向对手用力吹起无数；泡泡进行攻击。有时；会降低对手的速度。	complete
146	有节奏地出拳攻击对；手。有时会使对手混；乱。	complete
147	沙沙沙地撒满具有催；眠效果的孢子，从而；让对手陷入睡眠状态。	complete
148	使出耀眼光芒，从而；降低对手的命中率。	complete
149	向对手发射神奇的念；波进行攻击。每次使；用，伤害都会改变。	complete
150	也不攻击只是一蹦一；蹦地跳，什么都不会；发生……	complete
151	通过细胞的变化进行；液化，从而大幅提高；自己的防御。	complete
152	用大钳子敲打对手进；行攻击。容易击中要；害。	complete
153	引发大爆炸，攻击自；己周围所有的宝可梦。；使用后自己会陷入濒；死。	complete
154	用爪子或镰刀等抓对；手进行攻击。连续攻；击2至5次。	complete
155	用手中的骨头投掷对；手，来回连续2次给；予伤害。	complete
156	连续睡上2回合。回；复自己的全部HP以；及治愈所有异常状态。	complete
157	将大岩石猛烈地撞向；对手进行攻击。有时；会使对手畏缩。	complete
158	用锋利的门牙牢牢地；咬住对手进行攻击。；有时会使对手畏缩。	complete
159	增加身体的角，变得；棱棱角角，从而提高；自己的攻击。	complete
160	将对手送到暗黑领域；里，有时会使对手陷；入睡眠状态。	complete
161	用3种光线进行攻击。；有时会让对手陷入麻；痹、灼伤或冰冻的状；态。	complete
162	用锋利的门牙猛烈地；咬住对手进行攻击。；对手的HP减半。	complete
163	用爪子或镰刀等劈开；对手进行攻击。容易；击中要害。	complete
164	削减少许自己的HP，；制造分身。分身将成；为自己的替身。	complete
165	当自己的PP耗尽时，；努力挣扎攻击对手。；自己也会受到少许伤；害。	complete
166	将对手使用的招式变；成自己的招式。使用；1次后写生消失。	complete
167	连续3次踢对手进行；攻击。每踢中一次，；威力就会提高。	complete
168	攻击的同时盗取道具。；当自己携带道具时，；不会去盗取。	complete
169	将黏糊糊的细丝一层；一层缠住对手，使其；不能从战斗中逃走。	complete
170	用心感受对手的行动，；下次攻击必定会击中；对手。	complete
171	让在睡眠状态下的对；手做恶梦，每回合会；缓缓减少HP。	complete
172	让火焰覆盖全身，猛；撞向对手进行攻击。；有时会让对手陷入灼；伤状态。	complete
173	在自己睡觉时，发出；噪音进行攻击。有时；会使对手畏缩。	complete
174	使用该招式的宝可梦，；其属性是幽灵属性或；其他属性时，效果会；不一样。	complete
175	抓狂般乱打进行攻击。；自己的HP越少，招式；的威力越大。	complete
176	为了可以抵抗对手最；后使用的招式，从而；使自己的属性发生变；化。	complete
177	发射空气旋涡进行攻；击。容易击中要害。	complete
178	将棉花般柔软的孢子；紧贴对手，从而大幅；降低对手的速度。	complete
179	竭尽全力进行攻击。；自己的HP越少，招式；的威力越大。	complete
180	对对手最后使用的招；式怀有怨恨，减少4PP；该招式。	complete
181	将冰冷的细雪吹向对；手进行攻击。有时会；让对手陷入冰冻状态。	complete
182	完全抵挡对手的攻击。；连续使出则容易失败。	complete
183	以迅雷不及掩耳之势；出拳。必定能够先制；攻击。	complete
184	用恐怖的脸瞪着对手，；使其害怕，从而大幅；降低对手的速度。	complete
185	悄悄地靠近对手，趁；其不备进行殴打。攻；击必定会命中。	complete
186	像天使般可爱地亲吻；对手，从而使对手混；乱。	complete
187	将自己的HP减少到最；大HP的一半，从而最；大限度提高自己的攻；击。	complete
188	用污泥投掷对手进行；攻击。有时会让对手；陷入中毒状态。	complete
189	向对手的脸等投掷泥；块进行攻击。会降低；对手的命中率。	complete
190	向对手的脸等喷出墨；汁进行攻击。有时会；降低对手的命中率。	complete
191	在对手的脚下扔撒菱。；对替换出场的对手的；宝可梦给予伤害。	complete
192	发射大炮一样的电流；进行攻击。让对手陷；入麻痹状态。	complete
193	对幽灵属性宝可梦没；有效果的招式以及闪；避率高的对手，使用；后变得能够打中。	complete
194	使出招式后，当受到；对手攻击陷入濒死时，；对手也会一同濒死。；连续使出则会失败。	complete
195	倾听歌声的宝可梦经；过3回合陷入濒死。；替换后效果消失。	complete
196	将结冰的冷气吹向对；手进行攻击。会降低；对手的速度。	complete
197	完全抵挡对手的攻击。；连续使出则容易失败。	complete
198	用坚硬的骨头殴打对；手进行攻击。连续攻；击2至5次。	complete
199	紧紧瞄准对手，下次；攻击必定会打中。	complete
200	在2至3回合内，乱打；一气地进行攻击。大；闹一番后自己会陷入；混乱。	complete
201	在5回合内扬起沙暴，；除岩石、地面和钢属；性以外的宝可梦，都；会受到伤害。岩石属；性的特防还会提高。	complete
202	吸取对手的养分进行；攻击。可以回复给予；对手伤害的一半HP。	complete
203	即使受到攻击，也至；少会留下1HP。连；续使出则容易失败。	complete
204	可爱地凝视，诱使对；手疏忽大意，从而大；幅降低对手的攻击。	complete
205	在5回合内连续滚动；攻击对手。招式每次；击中，威力就会提高。	complete
206	对手的HP至少会留下；1HP，如此般手下；留情地攻击。	complete
207	激怒对手，使其混乱。；因为愤怒，对手的攻；击会大幅提高。	complete
208	回复自己最大HP的；一半。	complete
209	让电流覆盖全身，猛；撞向对手进行攻击。；有时会让对手陷入麻；痹状态。	complete
210	用镰刀或爪子等切斩；对手进行攻击。连续；击中，威力就会提高。	complete
211	用坚硬的翅膀敲打对；手进行攻击。有时会；提高自己的防御。	complete
212	用好似要勾人心魂的；黑色目光一动不动地；凝视对手，使其不能；从战斗中逃走。	complete
213	♂诱惑♀或♀诱惑♂，；让对手着迷。对手将；很难使出招式。	complete
214	从自己已学会的招式；中任意使出1个。只；能在自己睡觉时使用。	complete
215	让同伴听舒适的铃音，；从而治愈我方全员的；异常状态。	complete
216	为了训练家而全力攻；击对手。亲密度越高，；威力越大。	complete
217	递给对手设有圈套的；盒子进行攻击。也有；可能回复对手HP。	complete
218	为了发泄不满而全力；攻击对手。亲密度越；低，威力越大。	complete
219	在5回合内被神奇的；力量守护，从而不会；陷入异常状态。	complete
220	将自己的HP和对手的；HP相加，然后自己和；对手友好地平分。	complete
221	用神秘的火焰烧净对；手进行攻击。有时会；让对手陷入灼伤状态。	complete
222	晃动地面，攻击自己；周围所有的宝可梦。；招式的威力会有各种；变化。	complete
223	使出浑身力气出拳进；行攻击。必定会使对；手混乱。	complete
224	用坚硬且华丽的角狠；狠地刺入对手进行攻；击。	complete
225	将强烈的气息吹向对；手进行攻击。有时会；让对手陷入麻痹状态。	complete
226	和后备宝可梦进行替；换。换上的宝可梦能；直接继承其能力的变；化。	complete
227	让对手接受再来一次，；连续3次使出最后使用；的招式。	complete
228	当对手替换宝可梦上；场时使出此招式的话，；能够以2倍的威力进行；攻击。	complete
229	通过旋转来攻击对手。；还可以摆脱绑紧、紧；束、寄生种子和撒菱；等招式。	complete
230	用香气大幅降低对手；的闪避率。	complete
231	使用坚硬的尾巴摔打；对手进行攻击。有时；会降低对手的防御。	complete
232	用钢铁之爪劈开对手；进行攻击。有时会提；高自己的攻击。	complete
233	会在对手之后进行攻；击。但是自己的攻击；必定会命中。	complete
234	回复自己的HP。根据；天气的不同，回复量；也会有所变化。	complete
235	回复自己的HP。根据；天气的不同，回复量；也会有所变化。	complete
236	回复自己的HP。根据；天气的不同，回复量；也会有所变化。	complete
237	招式的属性会随着使；用此招式的宝可梦而；改变。	complete
238	用两手呈十字劈打对；手进行攻击。容易击；中要害。	complete
239	兴起龙卷风，将对手；卷入进行攻击。有时；会使对手畏缩。	complete
240	在5回合内一直降雨，；从而提高水属性的招；式威力。火属性的招；式威力则降低。	complete
241	在5回合内阳光变得；强烈，从而提高火属；性的招式威力。水属；性的招式威力则降低。	complete
242	用利牙咬碎对手进行；攻击。有时会降低对；手的防御。	complete
243	从对手那里受到特殊；攻击的伤害将以2倍；返还给同一个对手。	complete
244	向自己施以自我暗示，；将能力变化的状态变；得和对手一样。	complete
245	以迅雷不及掩耳之势；猛撞向对手进行攻击。；必定能够先制攻击。	complete
246	用原始之力进行攻击。；有时会提高自己所有；的能力。	complete
247	投掷一团黑影进行攻；击。有时会降低对手；的特防。	complete
248	在使用招式2回合后，；向对手发送一团念力；进行攻击。	complete
249	用拳头进行攻击。有；时会降低对手的防御。	complete
250	将对手困在激烈的水；流旋涡中，在4至5回；合内进行攻击。	complete
251	我方全员进行攻击。；同行的宝可梦越多，；招式的攻击次数越多。	complete
252	进行先制攻击，使对；手畏缩。要在出场后；立刻使出才能成功。	complete
253	在3回合内用骚乱攻；击对手。在此期间谁；都不能入眠。	complete
254	积蓄力量，提高自己；的防御和特防。最多；积蓄3次。	complete
255	将积蓄的力量撞向对；手进行攻击。积蓄得；越多，威力越大。	complete
256	将积蓄的力量吞下，；从而回复自己的HP。；积蓄得越多，回复越；大。	complete
257	将炎热的气息吹向对；手进行攻击。有时会；让对手陷入灼伤状态。	complete
258	在5回合内会下雪。；冰属性的防御会提高。	complete
259	向对手无理取闹，令；其不能连续2次使出；相同招式。	complete
260	吹捧对手，使其混乱。；同时还会提高对手的；特攻。	complete
261	放出怪异的火焰，从；而让对手陷入灼伤状；态。	complete
262	虽然会使自己陷入濒；死，但是能够大幅降；低对手的攻击和特攻。	complete
263	当自己处于中毒、麻；痹、灼伤状态时，向；对手使出此招式的话，；威力会变成2倍。	complete
264	集中精神出拳。在招；式使出前若受到攻击；则会失败。	complete
265	对于麻痹状态下的对；手，威力会变成2倍。；但相反对手的麻痹也；会被治愈。	complete
266	引起对手的注意，将；对手的攻击全部转移；到自己身上。	complete
267	用自然之力进行攻击。；根据所使用场所的；不同，使出的招式也；会有所变化。	complete
268	提高下一回合使出的；电属性的招式威力。；自己的特防也会提高。	complete
269	使对手愤怒。在3回；合内让对手只能使出；给予伤害的招式。	complete
270	帮助伙伴。被帮助的；宝可梦，其招式威力；变得比平时大。	complete
271	抓住对手的空隙，交；换自己和对手的持有；物。	complete
272	扮演对手，让自己的；特性变得和对手相同。	complete
273	在下一回合回复自己；或是替换出场的宝可；梦最大HP的一半。	complete
274	向我方紧急求助，从；我方宝可梦已学会的；招式中随机使用1个。	complete
275	在大地上扎根，每回；合回复自己的HP。；因为扎根了，所以；不能替换宝可梦。	complete
276	发挥惊人的力量攻击；对手。自己的攻击和；防御会降低。	complete
277	当对手使出会变成异；常状态的招式或寄生；种子等时，会将对手；的招式反射回去。	complete
278	使战斗中已经消耗掉；的自己的持有物再生，；并可以再次使用。	complete
279	如果受到对手的招式；攻击，就能给予对手；2倍的伤害。	complete
280	将手刀猛烈地挥下攻；击对手。还可以破坏；光墙和反射壁等。	complete
281	打个大哈欠引起瞌睡。；在下一回合让对手；陷入睡眠状态。	complete
282	拍落对手的持有物，；直到战斗结束都不能；使用。对手携带道具；时会增加伤害。	complete
283	给予伤害，使对手的；HP变得和自己的HP；一样。	complete
284	爆发怒火攻击对手。；自己的HP越少，招式；的威力越小。	complete
285	利用超能力互换自己；和对手的特性。	complete
286	如果对手有和自己相；同的招式，那么只有；对手无法使用该招式。	complete
287	让身体休息，治愈自；己身上所中的毒、麻；痹、灼伤的异常状态。	complete
288	因对手的招式而陷入；濒死时给对手施加怨；念，让该招式的PP变；成0。	complete
289	将对手打算使用的回；复招式或能力变化招；式夺为己用。	complete
290	根据使用场所不同，；该招式的追加效果也；会有所变化。	complete
291	第1回合潜入，第2回；合浮上来进行攻击。	complete
292	用张开着的双手猛推；对手进行攻击。连续；攻击2至5次。	complete
293	根据所在场所不同，；如水边、草丛和洞窟；等，可以改变自己的；属性。	complete
294	凝视闪烁的光芒，集；中自己的精神，从而；巨幅提高特攻。	complete
295	释放耀眼的光芒进行；攻击。有时会降低对；手的特防。	complete
296	用围绕着雾状羽毛的；球进行攻击。有时会；降低对手的特攻。	complete
297	撒出羽毛，笼罩在对；手的周围。大幅降低；对手的攻击。	complete
298	摇摇晃晃地跳起舞蹈，；让自己周围的宝可梦；陷入混乱状态。	complete
299	攻击对手后，有时会；使其陷入灼伤状态。；也容易击中要害。	complete
300	一旦使用此招式，周；围就会弄得到处是泥。；在5回合内减弱电属；性的招式。	complete
301	在5回合内攻击对手。；招式每次击中，威力；就会提高。	complete
302	用带刺的手臂猛烈地；挥舞进行攻击。有时；会使对手畏缩。	complete
303	偷懒休息。回复自己；最大HP的一半。	complete
304	给予对手又吵又响的；巨大震动进行攻击。	complete
305	用有毒的牙齿咬住对；手进行攻击。有时会；使对手中剧毒。	complete
306	用坚硬的锐爪劈开对；手进行攻击。有时会；降低对手的防御。	complete
307	用爆炸的火焰烧净对；手进行攻击。下一回；合自己将无法动弹。	complete
308	向对手喷射水炮进行；攻击。下一回合自己；将无法动弹。	complete
309	使出彗星般的拳头攻；击对手。有时会提高；自己的攻击。	complete
310	用尖叫声等突然惊吓；对手进行攻击。有时；会使对手畏缩。	complete
311	根据使用时的天气，；招式属性和威力会改；变。	complete
312	让同伴闻沁人心脾的；香气，从而治愈我方；全员的异常状态。	complete
313	装哭流泪。使对手不；知所措，从而大幅降；低对手的特防。	complete
314	用锐利的风切斩对手；进行攻击。容易击中；要害。	complete
315	使出全部力量攻击对；手。使用之后会因为；反作用力，自己的特；攻大幅降低。	complete
316	对幽灵属性宝可梦没；有效果的招式以及闪；避率高的对手，使用；后变得能够打中。	complete
317	投掷岩石进行攻击。；封住对手的行动，从；而降低速度。	complete
318	在风中掺入鳞粉攻击；对手。有时会提高自；己的全部能力。	complete
319	让对手听摩擦金属般；讨厌的声音。大幅降；低对手的特防。	complete
320	让对手听舒适的笛声，；从而陷入睡眠状态。	complete
321	给对手挠痒，使其发；笑，从而降低对手的；攻击和防御。	complete
322	汲取宇宙中神秘的力；量，从而提高自己的；防御和特防。	complete
323	掀起潮水进行攻击。；自己的HP越少，招式；的威力越小。	complete
324	发射神奇的光线进行；攻击。有时会使对手；混乱。	complete
325	使出混影之拳。攻击；必定会命中。	complete
326	发出看不见的神奇力；量进行攻击。有时会；使对手畏缩。	complete
327	用冲向天空般高高的；上勾拳顶起对手进行；攻击。	complete
328	将对手困在铺天盖地；的沙暴中，在4至5回；合内进行攻击。	complete
329	给对手一击濒死。如；果是冰属性以外的宝；可梦使用，就会难以；打中。	complete
330	向对手喷射浑浊的水；进行攻击。有时会降；低对手的命中率。	complete
331	向对手猛烈地发射种；子进行攻击。连续攻；击2至5次。	complete
332	以敏捷的动作戏弄对；手后进行切斩。攻击；必定会命中。	complete
333	向对手发射锋利的冰；柱进行攻击。连续攻；击2至5次。	complete
334	将皮肤变得坚硬如铁，；从而大幅提高自己的；防御。	complete
335	张开双手进行阻挡，；封住对手的退路，使；其不能逃走。	complete
336	大声吼叫提高气势，；从而提高自己的攻击。	complete
337	用尖锐的巨爪劈开对；手进行攻击。	complete
338	用大树摔打对手进行；攻击。下一回合自己；将无法动弹。	complete
339	使出全身力气绷紧肌；肉，从而提高自己的；攻击和防御。	complete
340	弹跳到高高的空中，；第2回合攻击对手。；有时会让对手陷入麻；痹状态。	complete
341	向对手投掷泥块进行；攻击。同时降低对手；的速度。	complete
342	用尾巴拍打。有时会；让对手陷入中毒状态，；也容易击中要害。	complete
343	一边可爱地撒娇，一；边靠近对手进行攻击，；还能夺取对手携带的；道具。	complete
344	让电流覆盖全身猛撞；向对手。自己也会受；到不小的伤害。有时；会让对手陷入麻痹状；态。	complete
345	散落可以追踪对手的；神奇叶片。攻击必定；会命中。	complete
346	用水湿透周围。在5；回合内减弱火属性的；招式。	complete
347	静心凝神，从而提高；自己的特攻和特防。	complete
348	像用剑一般操纵叶片；切斩对手进行攻击。；容易击中要害。	complete
349	激烈地跳起神秘且强；有力的舞蹈。从而提；高自己的攻击和速度。	complete
350	向对手发射坚硬的岩；石进行攻击。连续攻；击2至5次。	complete
351	向对手快速发出电击。；攻击必定会命中。	complete
352	用水的震动攻击对手。；有时会使对手混乱。	complete
353	使用招式2回合后，；会用无数道光束攻击；对手。	complete
354	使出全部力量攻击对；手。使用之后会因为；反作用力，自己的特；攻大幅降低。	complete
355	吸取对手的血液进行；攻击。可以回复给予；对手伤害的一半HP。	complete
356	用连天空也能劈开的；空气之刃进行攻击。；有时会使对手畏缩。	complete
357	以迅雷不及掩耳之势；扑向对手。必定能够；先制攻击。	complete
358	如惊涛骇浪般挥动大；尾巴攻击对手。	complete
359	从体内产生出波导之；力，然后向对手发出。；攻击必定会命中。	complete
360	如果受到对手的招式；攻击，就能给予该对；手2倍威力的攻击。	complete
361	收拢翅膀，通过低空；飞行突击对手。自己；也会受到不小的伤害。	complete
362	利用振动发出音波进；行攻击。有时会降低；对手的特防。	complete
363	向对手使出如子弹般；快速而坚硬的拳头。；必定能够先制攻击。	complete
364	向对手发射电击光束。；由于蓄满电流，有时；会提高自己的特攻。	complete
365	放弃守护，向对手的；怀里突击。自己的防；御和特防会降低。	complete
366	用毒刃劈开对手。有；时会让对手陷入中毒；状态，也容易击中要；害。	complete
367	从体内发出充满恶意；的恐怖气场。有时会；使对手畏缩。	complete
368	用耀眼的电击攻击自；己周围所有的宝可梦。；有时会陷入麻痹状态。	complete
369	从天空中向对手落下；陨石。使用之后因为；反作用力，自己的特；攻会大幅降低。	complete
370	从大大的口中掀起冲；击波攻击对手。	complete
371	用拳头吸取对手的力；量。可以回复给予对；手伤害的一半HP。	complete
372	向对手脚下释放出大；地之力。有时会降低；对手的特防。	complete
373	发射从自然收集的生；命力量。有时会降低；对手的特防。	complete
374	提高气势，释放出全；部力量。有时会降低；对手的特防。	complete
375	向对手的身体发出冲；击波进行攻击。有时；会让对手陷入麻痹状；态。	complete
376	使出自己浑身力量突；击对手。下一回合自；己将无法动弹。	complete
377	用草缠住并绊倒对手。；对手越重，威力越大。	complete
378	用肮脏的垃圾撞向对；手进行攻击。有时会；让对手陷入中毒状态。	complete
379	挥舞强力而沉重的拳；头，给予对手伤害。；自己的速度会降低。	complete
