617	7
618	7
619	7
620	7
621	7
622	7
623	7
624	7
625	7
626	7
627	7
628	7
629	7
630	7
631	7
632	7
633	7
634	7
635	7
636	7
637	7
638	7
639	7
640	7
641	7
642	7
643	7
644	7
645	7
646	7
647	7
648	7
649	7
650	7
651	7
652	7
653	7
654	7
655	7
656	7
657	7
658	7
659	7
660	7
661	7
662	7
663	7
664	7
665	7
666	7
667	7
668	7
669	7
670	7
671	7
672	7
673	7
674	7
675	7
676	7
677	7
678	7
679	7
680	7
681	7
682	7
683	7
684	7
685	7
686	7
687	7
688	7
689	7
690	7
691	7
692	7
693	7
694	7
695	7
696	7
697	7
698	7
699	7
700	7
701	7
702	7
703	7
704	7
705	7
706	7
707	7
708	7
709	7
710	7
711	7
712	7
713	7
714	7
715	7
716	7
717	7
718	7
719	7
720	7
721	7
722	7
723	7
724	7
725	7
726	7
727	7
728	7
729	7
730	7
731	7
732	7
733	7
734	7
735	7
736	7
737	7
738	7
739	7
740	7
741	7
742	7
743	7
744	7
745	7
746	7
747	7
748	7
749	7
750	7
751	7
752	7
753	7
754	7
755	7
756	7
757	7
758	7
759	7
760	7
761	7
762	7
763	7
764	7
765	7
766	7
767	7
768	7
769	7
770	7
771	7
772	7
773	7
774	7
775	7
776	7
777	7
778	7
779	7
780	7
781	7
782	7
783	7
784	7
785	7
786	7
787	7
788	7
789	7
790	7
791	7
792	7
793	7
794	7
795	7
796	7
797	7
798	7
799	7
800	7
801	7
802	7
803	7
804	7
805	7
806	7
807	7
808	7
809	7
810	7
811	7
812	7
813	7
814	7
815	7
816	7
817	7
818	7
819	7
820	7
821	7
822	7
823	7
824	7
825	7
826	7
827	7
828	7
829	7
830	7
831	7
832	7
833	7
834	7
835	7
836	7
837	7
838	7
839	7
840	7
841	7
842	7
843	7
844	7
845	7
846	8
847	8
848	1
849	1
850	1
851	8
852	1
853	1
854	1
855	1
856	1
857	1
858	1
859	1
860	8
861	8
862	1
863	8
864	8
865	8
866	8
867	8
868	8
869	8
870	8
871	8
872	8
873	8
874	1
875	8
876	8
877	8
878	1
879	8
880	8
881	8
882	8
883	8
884	8
885	8
886	8
887	8
888	8
889	8
890	8
891	8
892	8
893	8
894	8
895	8
896	8
897	8
898	8
899	8
900	8
901	8
902	8
903	8
904	8
905	8
906	8
907	8
908	8
909	8
910	8
911	8
912	8
913	8
914	1
915	1
916	1
917	1
918	4
919	6
920	6
921	1
922	8
