240	49	72	0
241	47	47	0
242	32	30	0
243	46	0	0
244	46	0	0
245	46	0	0
246	62	0	0
247	61	0	0
248	45	0	0
249	46	0	0
250	46	0	0
251	30	0	0
252	0	0	0
253	0	0	0
254	0	0	0
255	0	0	0
256	0	0	0
257	0	0	0
258	0	0	0
259	0	0	0
260	0	0	0
261	0	0	0
262	0	0	0
263	0	0	0
264	0	0	0
265	0	0	0
266	0	0	0
267	0	0	0
268	0	0	0
269	0	0	0
270	0	0	0
271	0	0	0
272	0	0	0
273	0	0	0
274	0	0	0
275	0	0	0
276	0	0	0
277	65	0	0
278	65	0	0
279	65	0	0
280	66	0	0
281	66	0	0
282	66	0	0
283	67	0	0
284	67	0	0
285	67	0	0
286	50	112	0
287	22	118	0
288	112	51	0
289	112	51	0
290	19	50	0
291	61	61	0
292	68	94	0
293	61	61	0
294	19	14	0
295	44	34	0
296	44	34	0
297	44	2	0
298	34	48	0
299	34	48	0
300	34	48	0
301	14	0	0
302	3	0	0
303	25	0	0
304	62	51	0
305	62	51	0
306	27	112	0
307	104	82	0
308	20	110	0
309	107	51	0
310	2	44	0
311	14	0	0
312	22	0	0
313	41	46	0
314	41	46	0
315	56	138	0
316	56	138	0
317	16	149	0
318	26	0	0
319	26	0	0
320	5	42	0
321	73	70	0
322	87	51	0
323	12	107	0
324	12	107	0
325	44	107	0
326	52	88	0
327	52	88	0
328	46	88	0
329	63	146	0
330	24	3	0
331	24	3	0
332	71	92	0
333	26	26	0
334	26	26	0
335	47	92	0
336	47	92	0
337	9	31	0
338	9	31	0
339	12	20	0
340	40	100	0
341	47	47	0
342	47	47	0
343	47	47	0
344	8	11	0
345	8	11	0
346	39	39	0
347	106	5	0
348	26	0	0
349	26	0	0
350	37	47	0
351	47	20	0
352	47	20	0
353	57	31	0
354	58	10	0
355	22	92	0
356	74	0	0
357	74	0	0
358	20	30	0
359	32	30	0
360	23	0	0
361	26	0	0
362	46	0	0
363	38	104	0
364	54	0	0
365	72	0	0
366	54	0	0
367	64	60	0
368	64	60	0
369	34	96	0
370	43	83	0
371	43	118	0
372	43	118	0
373	75	0	0
374	129	0	0
375	35	0	0
376	46	84	0
377	15	120	0
378	15	120	0
379	61	102	0
380	17	0	0
381	5	69	0
382	5	69	0
383	5	69	0
384	5	69	0
385	59	0	0
386	87	68	0
387	99	12	0
388	21	21	0
389	21	21	0
390	4	52	0
391	4	52	0
392	28	32	0
393	28	32	0
394	28	32	0
395	69	92	0
396	69	114	0
397	22	118	0
398	29	0	0
399	29	0	0
400	29	0	0
401	29	0	0
402	29	0	0
403	29	0	0
404	2	0	0
405	70	0	0
406	77	0	0
407	26	0	0
408	26	0	0
409	32	0	0
410	46	0	0
411	26	0	0
412	0	0	0
413	0	0	0
414	0	0	0
415	0	0	0
416	0	0	0
417	0	0	0
418	0	0	0
419	0	0	0
420	0	0	0
421	0	0	0
422	0	0	0
423	0	0	0
424	0	0	0
425	0	0	0
426	0	0	0
427	0	0	0
428	0	0	0
429	0	0	0
430	0	0	0
431	0	0	0
432	0	0	0
433	0	0	0
434	0	0	0
435	0	0	0
436	0	0	0
437	0	0	0
438	0	0	0
439	0	0	0
440	65	0	0
441	65	0	0
442	65	0	0
443	66	0	0
444	66	0	0
445	66	0	0
446	67	0	0
447	67	0	0
448	67	0	0
449	51	91	0
450	51	91	0
451	22	91	0
452	150	106	0
453	150	106	0
454	61	50	0
455	68	82	0
456	22	94	0
457	22	94	0
458	22	94	0
459	38	30	0
460	38	30	0
461	92	0	0
462	92	0	0
463	5	43	0
464	5	43	0
465	61	114	0
466	114	114	0
467	68	99	0
468	55	0	0
469	46	0	0
470	39	9	0
471	44	41	0
472	2	41	0
473	34	0	0
474	34	0	0
475	60	60	0
476	8	95	0
477	79	82	0
478	119	148	0
479	119	148	0
480	50	7	0
481	56	56	0
482	26	0	0
483	84	118	0
484	7	20	0
485	47	20	0
486	26	0	0
487	119	119	0
488	119	119	0
489	97	26	0
490	97	26	0
491	5	69	0
492	101	43	0
493	32	30	0
494	89	110	0
495	46	102	0
496	8	24	0
497	8	24	0
498	95	24	0
499	47	15	0
500	112	112	0
501	112	112	0
502	45	95	0
503	45	95	0
504	4	85	0
505	4	85	0
506	98	0	0
507	98	0	0
508	26	0	0
509	11	11	0
510	41	41	0
511	41	11	0
512	43	43	0
513	43	43	0
514	46	46	0
515	5	42	0
516	12	12	0
517	100	31	0
518	34	86	0
519	80	72	0
520	49	72	0
521	32	84	0
522	3	99	0
523	34	34	0
524	109	109	0
525	104	104	0
526	109	47	0
527	88	103	0
528	151	151	0
529	5	42	0
530	46	0	0
531	109	120	0
532	26	0	0
533	26	0	0
534	26	0	0
535	26	0	0
536	46	0	0
537	46	0	0
538	18	0	0
539	54	0	0
540	46	0	0
541	26	46	0
542	107	0	0
543	107	0	0
544	26	46	0
545	30	0	0
546	16	0	0
547	130	0	0
548	65	0	0
549	65	0	0
550	65	0	0
551	66	0	0
552	66	0	0
553	66	0	0
554	67	0	0
555	67	0	0
556	67	0	0
557	51	50	0
558	51	35	0
559	72	94	0
560	22	124	0
561	22	124	0
562	7	87	0
563	7	87	0
564	65	0	0
565	65	0	0
566	66	0	0
567	66	0	0
568	67	0	0
569	67	0	0
570	28	0	0
571	28	0	0
572	89	84	0
573	89	84	0
574	89	84	0
575	31	80	0
576	31	80	0
577	5	95	0
578	5	95	0
579	5	45	0
580	150	0	0
581	150	0	0
582	124	95	0
583	124	95	0
584	86	108	0
585	62	92	0
586	62	92	0
587	62	92	0
588	44	107	0
589	44	107	0
590	2	11	0
591	62	39	0
592	5	39	0
593	34	68	0
594	34	114	0
595	34	114	0
596	38	68	0
597	38	68	0
598	38	3	0
599	87	34	0
600	87	34	0
601	34	20	0
602	34	20	0
603	91	88	0
604	22	118	0
605	22	118	0
606	22	118	0
607	55	0	0
608	92	0	0
609	34	24	0
610	5	75	0
611	5	75	0
612	61	118	0
613	22	118	0
614	144	115	0
615	122	0	0
616	122	0	0
617	5	100	0
618	5	100	0
619	54	0	0
620	54	0	0
621	61	119	0
622	38	119	0
623	16	0	0
624	16	0	0
625	56	82	0
626	79	82	0
627	146	23	0
628	146	23	0
629	146	23	0
630	114	86	0
631	114	86	0
632	114	86	0
633	107	89	0
634	107	89	0
635	109	109	0
636	109	109	0
637	109	109	0
638	34	65	0
639	34	65	0
640	9	80	0
641	68	61	0
642	68	75	0
643	27	86	0
644	27	86	0
645	120	11	0
646	120	11	0
647	107	86	0
648	14	68	0
649	14	68	0
650	123	0	0
651	123	0	0
652	57	58	0
653	57	58	0
654	57	58	0
655	26	0	0
656	26	0	0
657	26	0	0
658	28	125	0
659	28	125	0
660	18	49	0
661	18	49	0
662	102	49	0
663	94	0	0
664	94	0	0
665	94	0	0
666	47	0	0
667	47	0	0
668	26	0	0
669	107	75	0
670	107	148	0
671	9	7	0
672	86	91	0
673	86	91	0
674	24	92	0
675	93	126	0
676	93	126	0
677	147	46	0
678	147	46	0
679	91	47	0
680	92	51	0
681	92	51	0
682	89	114	0
683	89	114	0
684	73	18	0
685	55	68	0
686	55	0	0
687	55	0	0
688	26	0	0
689	49	68	0
690	49	68	0
691	39	0	0
692	39	0	0
693	39	0	0
694	87	0	0
695	87	0	0
696	18	0	0
697	31	0	0
698	95	0	0
699	46	0	0
700	39	0	0
701	32	0	0
702	103	0	0
703	65	65	0
704	65	0	0
705	65	0	0
706	66	66	0
707	66	0	0
708	66	0	0
709	67	67	0
710	67	0	0
711	67	0	0
712	37	37	0
713	37	37	0
714	89	117	0
715	49	117	0
716	49	117	0
717	19	14	0
718	61	61	0
719	19	14	0
720	94	118	0
721	94	118	0
722	30	0	0
723	30	0	0
724	30	0	0
725	34	47	0
726	34	47	0
727	93	62	0
728	93	62	0
729	142	0	0
730	51	20	0
731	102	87	0
732	126	0	0
733	126	0	0
734	126	0	0
735	108	0	0
736	108	0	0
737	148	0	0
738	148	0	0
739	21	102	0
740	21	102	0
741	128	85	0
742	128	85	0
743	38	88	0
744	38	88	0
745	127	0	0
746	127	0	0
747	98	8	0
748	98	96	0
749	129	5	0
750	129	69	0
751	135	135	0
752	135	135	0
753	56	136	0
754	148	7	0
755	9	56	0
756	29	5	0
757	107	121	0
758	107	121	0
759	107	121	0
760	87	0	0
761	30	0	0
762	30	0	0
763	15	53	0
764	15	53	0
765	5	20	0
766	5	20	0
767	102	0	0
768	102	0	0
769	133	0	0
770	132	0	0
771	134	0	0
772	29	0	0
773	28	0	0
774	11	0	0
775	65	0	0
776	65	0	0
777	65	0	0
778	66	0	0
779	66	0	0
780	66	0	0
781	67	0	0
782	67	0	0
783	67	0	0
784	51	79	0
785	51	79	0
786	92	79	0
787	129	88	0
788	129	88	0
789	68	0	0
790	10	0	0
791	26	0	0
792	93	52	0
793	93	52	0
794	20	0	0
795	19	0	0
796	19	0	0
797	72	51	0
798	124	51	0
799	11	0	0
800	86	7	0
801	86	7	0
802	20	39	0
803	20	39	0
804	11	0	0
805	11	0	0
806	34	0	0
807	34	0	0
808	27	44	0
809	27	44	0
810	12	0	0
811	12	0	0
812	141	0	0
813	141	0	0
814	12	0	0
815	12	0	0
816	47	0	0
817	30	0	0
818	39	0	0
819	147	0	0
820	50	0	0
821	50	0	0
822	8	0	0
823	8	0	0
824	150	0	0
825	4	0	0
826	16	0	0
827	114	0	0
828	54	0	0
829	75	0	0
830	123	31	0
831	5	5	0
832	129	144	0
833	85	85	0
834	26	0	0
835	116	43	0
836	116	43	0
837	116	43	0
838	26	0	0
839	26	0	0
840	26	0	0
841	26	0	0
842	150	0	0
843	5	0	0
844	29	0	0
845	29	0	0
846	38	0	0
847	62	0	0
848	118	0	0
849	10	0	0
850	29	0	0
851	84	0	0
852	47	0	0
853	101	0	0
854	118	0	0
855	82	0	0
856	38	0	0
857	38	0	0
858	100	0	0
859	18	0	0
860	10	0	0
861	42	0	0
862	93	0	0
863	0	0	0
864	7	0	0
865	140	140	0
866	140	140	0
867	140	140	0
868	140	140	0
869	140	140	0
870	140	140	0
871	140	140	0
872	140	140	0
873	140	140	0
874	140	140	0
875	140	140	0
876	140	140	0
877	140	140	0
878	140	140	0
879	140	140	0
880	140	140	0
881	140	140	0
882	140	140	0
883	140	140	0
884	140	140	0
885	140	140	0
886	140	140	0
887	140	140	0
888	140	140	0
889	140	140	0
890	140	140	0
891	140	140	0
892	140	140	0
893	140	140	0
894	140	140	0
895	140	140	0
896	140	140	0
897	140	140	0
898	140	140	0
899	140	140	0
900	140	140	0
901	140	140	0
902	140	140	0
903	140	140	0
904	140	140	0
905	140	140	0
906	140	140	0
907	140	140	0
908	140	140	0
909	140	140	0
910	140	140	0
911	128	128	0
912	140	140	0
913	0	0	0
914	0	0	0
915	0	0	0
916	0	0	0
917	0	0	0
918	0	0	0
919	0	0	0
920	0	0	0
921	0	0	0
922	0	0	0
923	0	0	0
924	0	0	0
925	0	0	0
926	0	0	0
927	0	0	0
928	0	0	0
929	0	0	0
930	0	0	0
931	0	0	0
932	0	0	0
933	0	0	0
934	0	0	0
935	0	0	0
936	0	0	0
937	0	0	0
938	0	0	0
939	0	0	0
940	0	0	0
941	0	0	0
942	0	0	0
943	0	0	0
944	0	0	0
945	0	0	0
946	0	0	0
947	0	0	0
948	0	0	0
949	0	0	0
950	0	0	0
951	0	0	0
952	0	0	0
953	0	0	0
954	0	0	0
955	0	0	0
956	0	0	0
957	0	0	0
958	0	0	0
959	0	0	0
960	0	0	0
961	0	0	0
962	0	0	0
963	0	0	0
964	0	0	0
965	47	0	0
966	128	0	0
967	70	0	0
968	127	0	0
969	88	88	0
970	126	126	0
971	36	36	0
972	75	75	0
973	23	0	0
974	139	139	0
975	137	137	0
976	118	118	0
977	128	128	0
978	151	0	0
979	15	0	0
980	31	0	0
981	95	95	0
982	82	82	0
983	79	79	0
984	96	96	0
985	45	0	0
986	31	0	0
987	3	0	0
988	33	0	0
989	136	136	0
990	90	90	0
991	37	37	0
992	101	101	0
993	74	0	0
994	22	22	0
995	129	129	0
996	92	92	0
997	136	136	0
998	87	87	0
999	90	90	0
1000	135	135	0
1001	137	137	0
1002	128	0	0
1003	26	0	0
1004	26	0	0
1005	2	0	0
1006	70	0	0
1007	77	0	0
1008	83	83	0
1009	95	95	0
1010	88	88	0
1011	111	111	0
1012	39	39	0
1013	108	108	0
1014	90	0	0
1015	0	0	0
1016	46	0	255
1017	46	0	255
1018	46	0	255
1019	61	114	255
1020	61	114	0
1021	114	114	0
1022	114	114	0
1023	34	0	0
1024	131	60	0
1025	131	95	0
1026	34	0	255
1027	34	0	255
1028	26	0	0
1029	26	0	0
1030	26	0	0
1031	26	0	0
1032	26	0	0
1033	26	0	0
1034	32	0	0
1035	16	0	0
1036	16	0	0
1037	16	0	0
1038	16	0	0
1039	16	0	0
1040	16	0	0
1041	16	0	0
1042	16	0	0
1043	16	0	0
1044	16	0	0
1045	17	0	0
1046	16	0	0
1047	16	0	0
1048	16	0	0
1049	16	0	0
1050	16	0	0
1051	16	0	0
1052	89	84	0
1053	69	88	0
1054	86	0	0
1055	34	113	0
1056	34	113	0
1057	34	113	0
1058	34	113	0
1059	34	113	0
1060	34	113	0
1061	120	11	0
1062	120	11	0
1063	86	0	0
1064	10	0	0
1065	22	0	0
1066	31	0	0
1067	18	0	0
1068	39	0	0
1069	32	0	0
1070	67	0	0
1071	19	14	0
1072	19	14	0
1073	19	14	0
1074	19	14	0
1075	19	14	0
1076	19	14	0
1077	19	14	0
1078	19	14	0
1079	19	14	0
1080	19	14	0
1081	19	14	0
1082	19	14	0
1083	19	14	0
1084	19	14	0
1085	19	14	0
1086	19	14	0
1087	19	14	0
1088	19	14	0
1089	19	14	0
1090	94	118	0
1091	34	0	255
1092	30	0	0
1093	30	0	0
1094	30	0	0
1095	30	0	0
1096	30	0	0
1097	30	0	0
1098	30	0	0
1099	30	0	0
1100	30	0	0
1101	30	0	0
1102	30	0	0
1103	102	146	0
1104	142	0	0
1105	142	0	0
1106	142	0	0
1107	142	0	0
1108	142	0	0
1109	142	0	0
1110	142	0	0
1111	142	0	0
1112	142	0	0
1113	126	0	0
1114	0	53	0
1115	15	53	0
1116	15	53	0
1117	15	53	0
1118	15	53	0
1119	15	53	0
1120	134	0	0
1121	134	0	0
1122	28	0	0
1123	20	0	0
1124	20	0	0
1125	20	0	0
1126	128	128	0
1127	126	51	0
1128	33	0	0
1129	16	0	0
1130	16	0	0
1131	16	0	0
1132	16	0	0
1133	16	0	0
1134	16	0	0
1135	16	0	0
1136	16	0	0
1137	16	0	0
1138	16	0	0
1139	16	0	0
1140	16	0	0
1141	16	0	0
1142	16	0	0
1143	16	0	0
1144	16	0	0
1145	16	0	0
1146	114	0	0
1147	114	0	0
1148	114	0	0
1149	114	0	0
1150	114	0	0
1151	114	0	0
1152	114	0	0
1153	61	0	0
1154	101	0	0
1155	101	0	0
1156	88	0	0
1157	0	0	0
1158	55	47	0
1159	55	47	0
1160	26	26	0
1161	109	0	0
1162	109	0	0
1163	109	0	0
1164	111	0	0
1165	143	95	0
1166	143	95	0
1167	53	82	0
1168	142	82	0
1169	140	140	0
1170	140	140	0
1171	140	140	0
1172	38	60	0
1173	38	60	0
1174	34	0	0
1175	120	31	0
1176	140	140	0
1177	0	0	0
1178	0	0	0
1179	0	0	0
1180	0	0	0
1181	0	0	0
1182	0	0	0
1183	0	0	0
1184	0	0	0
1185	0	0	0
1186	0	0	0
1187	0	0	0
1188	0	0	0
1189	0	0	0
1190	0	0	0
1191	0	0	0
1192	0	0	0
1193	0	0	0
1194	0	0	0
1195	0	0	0
1196	0	0	0
1197	0	0	0
1198	0	0	0
1199	0	0	0
