122	1	4	钓鱼	10	9	25	35	54
123	1	37	陆地	17	0	18	18	50
124	1	37	陆地	17	1	18	18	339
125	1	37	陆地	17	2	16	17	675
126	1	37	陆地	17	3	16	17	652
127	1	37	陆地	17	4	16	17	382
128	1	37	陆地	17	5	16	17	104
129	1	37	陆地	17	6	16	19	335
130	1	37	陆地	17	7	16	19	356
131	1	37	陆地	17	8	15	16	318
132	1	37	陆地	17	9	15	16	320
133	1	37	陆地	17	10	14	14	332
134	1	37	陆地	17	11	14	14	213
135	1	41	陆地	18	0	23	25	650
136	1	41	陆地	18	1	23	25	761
137	1	41	陆地	18	2	22	24	201
138	1	41	陆地	18	3	22	24	718
139	1	41	陆地	18	4	22	24	466
140	1	41	陆地	18	5	22	24	648
141	1	41	陆地	18	6	20	22	614
142	1	41	陆地	18	7	20	22	615
143	1	41	陆地	18	8	21	23	641
144	1	41	陆地	18	9	21	23	669
145	1	41	陆地	18	10	19	20	819
146	1	41	陆地	18	11	19	20	818
147	1	59	陆地	7	0	28	28	29
148	1	59	陆地	7	1	32	32	20
149	1	59	陆地	7	2	30	30	109
150	1	59	陆地	7	3	36	36	20
151	1	59	陆地	7	4	30	30	58
152	1	59	陆地	7	5	28	28	19
153	1	59	陆地	7	6	28	28	88
154	1	59	陆地	7	7	32	32	110
155	1	59	陆地	7	8	32	32	58
156	1	59	陆地	7	9	26	26	19
157	1	59	陆地	7	10	32	32	58
158	1	59	陆地	7	11	26	26	19
159	1	60	陆地	7	0	28	28	109
160	1	60	陆地	7	1	32	32	20
161	1	60	陆地	7	2	30	30	109
162	1	60	陆地	7	3	36	36	20
163	1	60	陆地	7	4	30	30	58
164	1	60	陆地	7	5	28	28	19
165	1	60	陆地	7	6	28	28	88
166	1	60	陆地	7	7	32	32	110
167	1	60	陆地	7	8	32	32	58
168	1	60	陆地	7	9	26	26	19
169	1	60	陆地	7	10	32	32	58
170	1	60	陆地	7	11	26	26	19
171	1	61	陆地	7	0	28	28	109
172	1	61	陆地	7	1	32	32	20
173	1	61	陆地	7	2	30	30	109
174	1	61	陆地	7	3	36	36	20
175	1	61	陆地	7	4	30	30	58
176	1	61	陆地	7	5	28	28	19
177	1	61	陆地	7	6	28	28	88
178	1	61	陆地	7	7	32	32	110
179	1	61	陆地	7	8	32	32	58
180	1	61	陆地	7	9	26	26	19
181	1	61	陆地	7	10	32	32	58
182	1	61	陆地	7	11	26	26	19
183	1	62	陆地	5	0	28	28	109
184	1	62	陆地	5	1	34	34	20
185	1	62	陆地	5	2	30	30	109
186	1	62	陆地	5	3	30	30	132
187	1	62	陆地	5	4	30	30	58
188	1	62	陆地	5	5	38	38	20
189	1	62	陆地	5	6	28	28	88
190	1	62	陆地	5	7	34	34	110
191	1	62	陆地	5	8	32	32	58
192	1	62	陆地	5	9	26	26	19
193	1	62	陆地	5	10	32	32	58
194	1	62	陆地	5	11	26	26	19
195	1	63	陆地	21	0	25	25	111
196	1	63	陆地	21	1	22	22	32
197	1	63	陆地	21	2	24	24	102
198	1	63	陆地	21	3	25	25	102
199	1	63	陆地	21	4	22	22	48
200	1	63	陆地	21	5	31	31	33
201	1	63	陆地	21	6	31	31	30
202	1	63	陆地	21	7	30	30	47
203	1	63	陆地	21	8	22	22	48
204	1	63	陆地	21	9	23	23	123
205	1	63	陆地	21	10	22	22	48
206	1	63	陆地	21	11	23	23	113
207	1	63	水面	2	0	20	25	54
208	1	63	水面	2	1	20	25	54
209	1	63	水面	2	2	25	30	54
210	1	63	水面	2	3	30	35	54
211	1	63	水面	2	4	35	40	54
212	1	63	钓鱼	20	0	5	5	129
213	1	63	钓鱼	20	1	5	5	129
214	1	63	钓鱼	20	2	5	15	118
215	1	63	钓鱼	20	3	5	15	129
216	1	63	钓鱼	20	4	5	15	60
217	1	63	钓鱼	20	5	15	25	118
218	1	63	钓鱼	20	6	20	30	119
219	1	63	钓鱼	20	7	15	25	147
220	1	63	钓鱼	20	8	15	35	54
221	1	63	钓鱼	20	9	25	35	148
222	1	64	陆地	18	0	40	45	451
223	1	64	陆地	18	1	40	45	453
224	1	64	陆地	18	2	39	44	466
225	1	64	陆地	18	3	39	44	474
226	1	64	陆地	18	4	39	44	595
227	1	64	陆地	18	5	39	44	598
228	1	64	陆地	18	6	42	44	458
229	1	64	陆地	18	7	42	44	338
230	1	64	陆地	18	8	41	43	217
231	1	64	陆地	18	9	41	43	728
232	1	64	陆地	18	10	35	40	212
233	1	64	陆地	18	11	35	40	213
234	1	64	水面	2	0	20	25	54
235	1	64	水面	2	1	20	25	54
236	1	64	水面	2	2	25	30	54
237	1	64	水面	2	3	30	35	54
238	1	64	水面	2	4	35	40	54
239	1	64	钓鱼	20	0	5	5	129
240	1	64	钓鱼	20	1	5	5	129
241	1	64	钓鱼	20	2	5	15	118
242	1	64	钓鱼	20	3	5	15	129
243	1	64	钓鱼	20	4	5	15	60
244	1	64	钓鱼	20	5	15	25	118
245	1	64	钓鱼	20	6	20	30	119
246	1	64	钓鱼	20	7	15	25	147
247	1	64	钓鱼	20	8	15	35	54
248	1	64	钓鱼	20	9	25	35	148
249	1	65	陆地	21	0	26	26	111
250	1	65	陆地	21	1	30	30	32
251	1	65	陆地	21	2	25	25	102
252	1	65	陆地	21	3	27	27	102
253	1	65	陆地	21	4	23	23	46
254	1	65	陆地	21	5	30	30	33
255	1	65	陆地	21	6	30	30	30
256	1	65	陆地	21	7	32	32	49
257	1	65	陆地	21	8	23	23	46
258	1	65	陆地	21	9	26	26	113
259	1	65	陆地	21	10	23	23	46
260	1	65	陆地	21	11	28	28	128
261	1	65	水面	2	0	20	25	54
262	1	65	水面	2	1	20	25	54
263	1	65	水面	2	2	25	30	54
264	1	65	水面	2	3	30	35	54
265	1	65	水面	2	4	35	40	54
266	1	65	钓鱼	20	0	5	5	129
267	1	65	钓鱼	20	1	5	5	129
268	1	65	钓鱼	20	2	5	15	118
269	1	65	钓鱼	20	3	5	15	129
270	1	65	钓鱼	20	4	5	15	60
271	1	65	钓鱼	20	5	15	25	118
272	1	65	钓鱼	20	6	20	30	119
273	1	65	钓鱼	20	7	15	25	147
274	1	65	钓鱼	20	8	15	35	54
275	1	65	钓鱼	20	9	25	35	148
276	1	66	陆地	21	0	26	26	84
277	1	66	陆地	21	1	22	22	32
278	1	66	陆地	21	2	25	25	102
279	1	66	陆地	21	3	27	27	102
280	1	66	陆地	21	4	23	23	48
281	1	66	陆地	21	5	30	30	33
282	1	66	陆地	21	6	30	30	29
283	1	66	陆地	21	7	32	32	49
284	1	66	陆地	21	8	23	23	48
285	1	66	陆地	21	9	25	25	128
286	1	66	陆地	21	10	23	23	48
287	1	66	陆地	21	11	28	28	115
288	1	66	水面	2	0	20	25	54
289	1	66	水面	2	1	20	25	54
290	1	66	水面	2	2	25	30	54
291	1	66	水面	2	3	30	35	54
292	1	66	水面	2	4	35	40	54
293	1	66	钓鱼	20	0	5	5	129
294	1	66	钓鱼	20	1	5	5	129
295	1	66	钓鱼	20	2	5	15	118
296	1	66	钓鱼	20	3	5	15	129
297	1	66	钓鱼	20	4	5	15	60
298	1	66	钓鱼	20	5	15	25	118
299	1	66	钓鱼	20	6	20	30	119
300	1	66	钓鱼	20	7	15	25	147
301	1	66	钓鱼	20	8	15	35	54
302	1	66	钓鱼	20	9	25	35	148
303	1	72	陆地	7	0	49	49	82
304	1	72	陆地	7	1	49	49	47
305	1	72	陆地	7	2	46	46	42
306	1	72	陆地	7	3	46	46	67
307	1	72	陆地	7	4	52	52	57
308	1	72	陆地	7	5	52	52	132
309	1	72	陆地	7	6	58	58	101
310	1	72	陆地	7	7	58	58	47
311	1	72	陆地	7	8	55	55	42
312	1	72	陆地	7	9	55	55	202
313	1	72	陆地	7	10	61	61	57
314	1	72	陆地	7	11	61	61	132
315	1	72	水面	2	0	30	40	54
316	1	72	水面	2	1	40	50	55
317	1	72	水面	2	2	45	55	55
318	1	72	水面	2	3	40	50	54
319	1	72	水面	2	4	40	50	54
320	1	72	碎岩	50	0	30	40	74
321	1	72	碎岩	50	1	40	50	75
322	1	72	碎岩	50	2	45	55	75
323	1	72	碎岩	50	3	40	50	74
324	1	72	碎岩	50	4	40	50	74
325	1	72	钓鱼	20	0	5	5	129
326	1	72	钓鱼	20	1	5	5	129
327	1	72	钓鱼	20	2	5	15	60
328	1	72	钓鱼	20	3	5	15	129
329	1	72	钓鱼	20	4	5	15	118
330	1	72	钓鱼	20	5	15	25	60
331	1	72	钓鱼	20	6	20	30	61
332	1	72	钓鱼	20	7	15	25	130
333	1	72	钓鱼	20	8	15	25	54
334	1	72	钓鱼	20	9	25	35	54
335	1	73	陆地	7	0	49	49	42
336	1	73	陆地	7	1	49	49	67
337	1	73	陆地	7	2	52	52	82
338	1	73	陆地	7	3	52	52	47
339	1	73	陆地	7	4	55	55	64
340	1	73	陆地	7	5	55	55	132
341	1	73	陆地	7	6	58	58	42
342	1	73	陆地	7	7	58	58	202
343	1	73	陆地	7	8	61	61	101
344	1	73	陆地	7	9	61	61	47
345	1	73	陆地	7	10	64	64	64
346	1	73	陆地	7	11	64	64	132
347	1	73	碎岩	50	0	35	45	74
348	1	73	碎岩	50	1	45	55	75
349	1	73	碎岩	50	2	50	60	75
350	1	73	碎岩	50	3	45	55	74
351	1	73	碎岩	50	4	45	55	74
352	1	74	陆地	7	0	58	58	64
353	1	74	陆地	7	1	58	58	132
354	1	74	陆地	7	2	55	55	82
355	1	74	陆地	7	3	55	55	47
356	1	74	陆地	7	4	52	52	42
357	1	74	陆地	7	5	52	52	67
358	1	74	陆地	7	6	67	67	64
359	1	74	陆地	7	7	67	67	132
360	1	74	陆地	7	8	64	64	101
361	1	74	陆地	7	9	64	64	47
362	1	74	陆地	7	10	61	61	42
363	1	74	陆地	7	11	61	61	202
364	1	74	水面	2	0	40	50	54
365	1	74	水面	2	1	50	60	55
366	1	74	水面	2	2	55	65	55
367	1	74	水面	2	3	50	60	54
368	1	74	水面	2	4	50	60	54
369	1	74	碎岩	50	0	40	50	74
370	1	74	碎岩	50	1	50	60	75
371	1	74	碎岩	50	2	55	65	75
372	1	74	碎岩	50	3	50	60	74
373	1	74	碎岩	50	4	50	60	74
374	1	74	钓鱼	20	0	5	5	129
375	1	74	钓鱼	20	1	5	5	129
376	1	74	钓鱼	20	2	5	15	60
377	1	74	钓鱼	20	3	5	15	129
378	1	74	钓鱼	20	4	5	15	118
379	1	74	钓鱼	20	5	15	25	60
380	1	74	钓鱼	20	6	20	30	61
381	1	74	钓鱼	20	7	15	25	130
382	1	74	钓鱼	20	8	15	25	54
383	1	74	钓鱼	20	9	25	35	130
384	1	82	碎岩	50	0	5	20	74
385	1	82	碎岩	50	1	10	20	74
386	1	82	碎岩	50	2	15	30	74
387	1	82	碎岩	50	3	25	40	75
388	1	82	碎岩	50	4	30	40	75
389	1	84	陆地	18	0	37	42	383
390	1	84	陆地	18	1	37	42	219
391	1	84	陆地	18	2	36	40	229
392	1	84	陆地	18	3	36	40	340
393	1	84	陆地	18	4	36	40	488
394	1	84	陆地	18	5	36	40	479
395	1	84	陆地	18	6	38	41	126
396	1	84	陆地	18	7	38	41	567
397	1	84	陆地	18	8	33	35	78
398	1	84	陆地	18	9	33	35	38
399	1	84	陆地	18	10	34	36	830
400	1	84	陆地	18	11	34	36	829
401	1	85	陆地	19	0	37	42	219
402	1	85	陆地	19	1	37	42	126
403	1	85	陆地	19	2	36	40	340
404	1	85	陆地	19	3	36	40	208
405	1	85	陆地	19	4	36	40	608
406	1	85	陆地	19	5	36	40	321
407	1	85	陆地	19	6	38	41	579
408	1	85	陆地	19	7	38	41	76
409	1	85	陆地	19	8	33	35	829
410	1	85	陆地	19	9	33	35	811
411	1	85	陆地	19	10	34	36	689
412	1	85	陆地	19	11	34	36	247
413	1	86	水面	2	0	25	35	86
414	1	86	水面	2	1	25	30	116
415	1	86	水面	2	2	35	40	87
416	1	86	水面	2	3	30	40	54
417	1	86	水面	2	4	35	40	55
418	1	86	钓鱼	20	0	5	5	129
419	1	86	钓鱼	20	1	5	5	129
420	1	86	钓鱼	20	2	5	15	116
421	1	86	钓鱼	20	3	5	15	129
422	1	86	钓鱼	20	4	5	15	98
423	1	86	钓鱼	20	5	15	25	116
424	1	86	钓鱼	20	6	20	30	116
425	1	86	钓鱼	20	7	15	25	130
426	1	86	钓鱼	20	8	15	25	54
427	1	86	钓鱼	20	9	25	35	130
428	1	87	水面	2	0	25	35	86
429	1	87	水面	2	1	25	30	116
430	1	87	水面	2	2	35	40	87
431	1	87	水面	2	3	30	40	54
432	1	87	水面	2	4	35	40	55
433	1	87	钓鱼	20	0	5	5	129
434	1	87	钓鱼	20	1	5	5	129
435	1	87	钓鱼	20	2	5	15	116
436	1	87	钓鱼	20	3	5	15	129
437	1	87	钓鱼	20	4	5	15	98
438	1	87	钓鱼	20	5	15	25	116
439	1	87	钓鱼	20	6	20	30	116
440	1	87	钓鱼	20	7	15	25	130
441	1	87	钓鱼	20	8	15	25	54
442	1	87	钓鱼	20	9	25	35	130
443	1	90	陆地	255	0	70	70	547
444	1	90	陆地	255	1	70	70	547
445	1	90	陆地	255	2	70	70	547
446	1	90	陆地	255	3	13	13	546
447	1	90	陆地	255	4	14	14	92
448	1	90	陆地	255	5	18	18	92
449	1	90	陆地	255	6	19	19	92
450	1	90	陆地	255	7	15	15	104
451	1	90	陆地	255	8	17	17	92
452	1	90	陆地	255	9	17	17	104
453	1	90	陆地	255	10	17	17	92
454	1	90	陆地	255	11	20	20	93
455	1	91	陆地	4	0	15	15	92
456	1	91	陆地	4	1	16	16	92
457	1	91	陆地	4	2	17	17	92
458	1	91	陆地	4	3	13	13	92
459	1	91	陆地	4	4	14	14	92
460	1	91	陆地	4	5	18	18	92
461	1	91	陆地	4	6	20	20	93
462	1	91	陆地	4	7	15	15	104
463	1	91	陆地	4	8	17	17	92
464	1	91	陆地	4	9	17	17	104
465	1	91	陆地	4	10	17	17	92
466	1	91	陆地	4	11	19	19	92
467	1	92	陆地	6	0	15	15	92
468	1	92	陆地	6	1	16	16	92
469	1	92	陆地	6	2	17	17	92
470	1	92	陆地	6	3	13	13	92
471	1	92	陆地	6	4	14	14	92
472	1	92	陆地	6	5	18	18	92
473	1	92	陆地	6	6	20	20	93
474	1	92	陆地	6	7	15	15	104
475	1	92	陆地	6	8	17	17	92
476	1	92	陆地	6	9	17	17	104
477	1	92	陆地	6	10	17	17	92
478	1	92	陆地	6	11	19	19	92
479	1	93	陆地	8	0	16	16	92
480	1	93	陆地	8	1	17	17	92
481	1	93	陆地	8	2	18	18	92
482	1	93	陆地	8	3	14	14	92
483	1	93	陆地	8	4	15	15	92
484	1	93	陆地	8	5	19	19	92
485	1	93	陆地	8	6	21	21	93
486	1	93	陆地	8	7	17	17	104
487	1	93	陆地	8	8	18	18	92
488	1	93	陆地	8	9	19	19	104
489	1	93	陆地	8	10	18	18	92
490	1	93	陆地	8	11	23	23	93
491	1	94	陆地	10	0	16	16	92
492	1	94	陆地	10	1	17	17	92
493	1	94	陆地	10	2	18	18	92
494	1	94	陆地	10	3	15	15	92
495	1	94	陆地	10	4	19	19	92
496	1	94	陆地	10	5	23	23	93
497	1	94	陆地	10	6	17	17	104
498	1	94	陆地	10	7	19	19	104
499	1	94	陆地	10	8	18	18	92
500	1	94	陆地	10	9	23	23	93
501	1	94	陆地	10	10	18	18	92
502	1	94	陆地	10	11	25	25	93
503	1	95	陆地	7	0	45	50	847
504	1	95	陆地	7	1	45	50	848
505	1	95	陆地	7	2	45	50	849
506	1	95	陆地	7	3	45	50	846
507	1	95	陆地	7	4	45	50	850
508	1	95	陆地	7	5	45	50	851
509	1	95	陆地	7	6	45	50	852
510	1	95	陆地	7	7	45	50	858
511	1	95	陆地	7	8	45	50	859
512	1	95	陆地	7	9	45	50	859
513	1	95	陆地	7	10	45	50	856
514	1	95	陆地	7	11	45	50	857
515	1	97	陆地	17	0	35	38	605
516	1	97	陆地	17	1	35	38	229
517	1	97	陆地	17	2	33	36	345
518	1	97	陆地	17	3	33	36	609
519	1	97	陆地	17	4	33	36	798
520	1	97	陆地	17	5	33	36	319
521	1	97	陆地	17	6	33	36	811
522	1	97	陆地	17	7	33	36	608
523	1	97	陆地	17	8	30	32	684
524	1	97	陆地	17	9	30	32	685
525	1	97	陆地	17	10	30	30	399
526	1	97	陆地	17	11	30	30	674
527	1	97	碎岩	50	0	5	20	74
528	1	97	碎岩	50	1	10	20	74
529	1	97	碎岩	50	2	15	30	74
530	1	97	碎岩	50	3	25	40	75
531	1	97	碎岩	50	4	30	40	75
532	1	98	陆地	14	0	36	40	476
533	1	98	陆地	14	1	36	40	490
534	1	98	陆地	14	2	34	38	383
535	1	98	陆地	14	3	34	38	111
536	1	98	陆地	14	4	34	38	362
537	1	98	陆地	14	5	34	38	661
538	1	98	陆地	14	6	35	38	348
539	1	98	陆地	14	7	35	38	349
540	1	98	陆地	14	8	31	34	208
541	1	98	陆地	14	9	31	34	213
542	1	98	陆地	14	10	32	32	758
543	1	98	陆地	14	11	32	32	742
544	1	99	陆地	14	0	35	40	605
545	1	99	陆地	14	1	35	40	611
546	1	99	陆地	14	2	34	38	105
547	1	99	陆地	14	3	34	38	340
548	1	99	陆地	14	4	34	38	345
549	1	99	陆地	14	5	34	38	609
550	1	99	陆地	14	6	36	39	614
551	1	99	陆地	14	7	36	39	22
552	1	99	陆地	14	8	31	33	67
553	1	99	陆地	14	9	31	33	586
554	1	99	陆地	14	10	32	34	333
555	1	99	陆地	14	11	32	34	399
556	1	99	碎岩	50	0	5	20	74
557	1	99	碎岩	50	1	10	20	74
558	1	99	碎岩	50	2	15	30	74
559	1	99	碎岩	50	3	25	40	75
560	1	99	碎岩	50	4	30	40	75
561	1	103	碎岩	50	0	25	35	74
562	1	103	碎岩	50	1	30	45	75
563	1	103	碎岩	50	2	35	50	75
564	1	103	碎岩	50	3	30	40	74
565	1	103	碎岩	50	4	30	40	74
566	1	104	陆地	14	0	38	43	215
567	1	104	陆地	14	1	38	43	513
568	1	104	陆地	14	2	37	41	221
569	1	104	陆地	14	3	37	41	636
570	1	104	陆地	14	4	37	41	667
571	1	104	陆地	14	5	37	41	639
572	1	104	陆地	14	6	38	41	679
573	1	104	陆地	14	7	38	41	729
574	1	104	陆地	14	8	33	35	668
575	1	104	陆地	14	9	33	35	765
576	1	104	陆地	14	10	35	37	124
577	1	104	陆地	14	11	35	37	225
578	1	104	碎岩	50	0	25	35	74
579	1	104	碎岩	50	1	30	45	75
580	1	104	碎岩	50	2	35	50	75
581	1	104	碎岩	50	3	30	40	74
582	1	104	碎岩	50	4	30	40	74
583	1	105	陆地	17	0	38	43	75
584	1	105	陆地	17	1	38	43	221
585	1	105	陆地	17	2	37	41	42
586	1	105	陆地	17	3	37	41	383
587	1	105	陆地	17	4	37	41	342
588	1	105	陆地	17	5	37	41	105
589	1	105	陆地	17	6	38	41	668
590	1	105	陆地	17	7	38	41	399
591	1	105	陆地	17	8	33	35	208
592	1	105	陆地	17	9	33	35	756
593	1	105	陆地	17	10	35	37	524
594	1	105	陆地	17	11	35	37	486
595	1	105	碎岩	50	0	25	35	74
596	1	105	碎岩	50	1	30	45	75
597	1	105	碎岩	50	2	35	50	75
598	1	105	碎岩	50	3	30	40	74
599	1	105	碎岩	50	4	30	40	74
600	1	106	陆地	15	0	38	43	215
601	1	106	陆地	15	1	38	43	513
602	1	106	陆地	15	2	37	41	639
603	1	106	陆地	15	3	37	41	221
604	1	106	陆地	15	4	37	41	636
605	1	106	陆地	15	5	37	41	667
606	1	106	陆地	15	6	38	41	679
607	1	106	陆地	15	7	38	41	234
608	1	106	陆地	15	8	33	35	668
609	1	106	陆地	15	9	33	35	765
610	1	106	陆地	15	10	35	37	347
611	1	106	陆地	15	11	35	37	524
612	1	106	碎岩	50	0	15	25	218
613	1	106	碎岩	50	1	25	35	218
614	1	106	碎岩	50	2	40	45	219
615	1	106	碎岩	50	3	35	45	219
616	1	106	碎岩	50	4	25	35	219
617	1	107	陆地	7	0	40	40	74
618	1	107	陆地	7	1	26	26	218
619	1	107	陆地	7	2	42	42	74
620	1	107	陆地	7	3	24	24	218
621	1	107	陆地	7	4	28	28	218
622	1	107	陆地	7	5	30	30	218
623	1	107	陆地	7	6	44	44	74
624	1	107	陆地	7	7	32	32	218
625	1	107	陆地	7	8	44	44	74
626	1	107	陆地	7	9	22	22	218
627	1	107	陆地	7	10	44	44	74
628	1	107	陆地	7	11	22	22	218
629	1	107	碎岩	50	0	25	35	74
630	1	107	碎岩	50	1	30	45	75
631	1	107	碎岩	50	2	35	50	75
632	1	107	碎岩	50	3	30	40	74
633	1	107	碎岩	50	4	30	40	74
634	1	108	陆地	7	0	38	38	74
635	1	108	陆地	7	1	36	36	74
636	1	108	陆地	7	2	34	34	74
637	1	108	陆地	7	3	40	40	74
638	1	108	陆地	7	4	24	24	218
639	1	108	陆地	7	5	26	26	218
640	1	108	陆地	7	6	42	42	74
641	1	108	陆地	7	7	28	28	218
642	1	108	陆地	7	8	42	42	74
643	1	108	陆地	7	9	30	30	218
644	1	108	陆地	7	10	42	42	74
645	1	108	陆地	7	11	30	30	218
646	1	108	碎岩	50	0	25	35	74
647	1	108	碎岩	50	1	30	45	75
648	1	108	碎岩	50	2	35	50	75
649	1	108	碎岩	50	3	30	40	74
650	1	108	碎岩	50	4	30	40	74
651	1	109	陆地	21	0	50	52	513
652	1	109	陆地	21	1	50	52	221
653	1	109	陆地	21	2	47	48	347
654	1	109	陆地	21	3	45	48	215
655	1	109	陆地	21	4	49	50	681
656	1	109	陆地	21	5	49	50	683
657	1	109	陆地	21	6	50	52	637
658	1	109	陆地	21	7	46	48	766
659	1	109	陆地	21	8	52	52	124
660	1	109	陆地	21	9	52	15	514
661	1	109	陆地	21	10	55	55	526
662	1	109	陆地	21	11	55	55	531
663	1	109	水面	2	0	5	20	54
664	1	109	水面	2	1	20	35	54
665	1	109	水面	2	2	35	40	54
666	1	109	水面	2	3	35	40	55
667	1	109	水面	2	4	35	40	55
668	1	109	钓鱼	20	0	5	5	129
669	1	109	钓鱼	20	1	5	5	129
670	1	109	钓鱼	20	2	5	15	118
671	1	109	钓鱼	20	3	5	15	129
672	1	109	钓鱼	20	4	5	15	60
673	1	109	钓鱼	20	5	15	25	118
674	1	109	钓鱼	20	6	20	30	119
675	1	109	钓鱼	20	7	15	25	130
676	1	109	钓鱼	20	8	15	25	54
677	1	109	钓鱼	20	9	25	35	54
678	1	110	陆地	7	0	43	43	540
679	1	110	陆地	7	1	45	45	42
680	1	110	陆地	7	2	45	45	86
681	1	110	陆地	7	3	47	47	86
682	1	110	陆地	7	4	40	40	41
683	1	110	陆地	7	5	49	49	87
684	1	110	陆地	7	6	51	51	87
685	1	110	陆地	7	7	41	41	54
686	1	110	陆地	7	8	48	48	42
687	1	110	陆地	7	9	53	53	87
688	1	110	陆地	7	10	48	48	42
